id,depth,square,fold
e6e3e58c43,448,50611.18811881188,2
13fb17bf13,449,0.0,3
99405de5c5,449,0.0,4
938d11586e,449,0.0,0
0a41de5e3b,449,597.4664248603078,1
8dc946b34d,449,24676.005783746692,2
10f3d01ddb,449,61558.31487109107,3
4b0bf2f4a1,450,0.0,4
3dc8ca137c,450,0.0,0
0faaf196b4,450,24393.333496716008,1
a1b5786252,451,0.0,2
7812fc8116,451,0.0,3
e1009fa370,451,1098.5672973237918,4
7f0bdb5e31,451,33329.632388981474,0
f19b7d20bb,451,50611.18811881188,1
46b7364b81,451,56136.146456229784,2
287aea3a3b,452,0.0,3
5f48c8c123,452,0.0,4
3c6fe4b7ba,452,0.0,0
83645a3b6f,452,3462.73551612587,1
25143d7837,452,20108.27860013724,2
7cc53fe88b,452,53945.43623174199,3
30ff4f38cf,452,59476.81893931967,4
8ddaea54ce,452,61237.09636310166,0
418b7878a8,453,0.0,1
ed24549a3f,453,0.0,2
533a731c99,453,0.0,3
d71e91efc0,453,2010.8278600137241,4
b839f805f9,453,32121.85079894128,0
24bf79cd1e,453,38218.57808058034,1
f75842e215,453,41527.12871287129,2
691dc0bc42,453,45959.944123125184,3
0f02cec809,453,57941.39447113028,4
85fe62d2d6,454,0.0,0
8f5af7f42a,454,0.0,1
855f399924,454,391.8865797470836,2
5c8ce5869b,454,4606.27340456818,3
e51bea30d0,454,22735.84599549064,4
7576a8a091,454,30200.96412116459,0
17d70fee5c,454,36696.002352710515,1
5bb48ef0ea,454,65245.90334280953,2
df811b26b6,455,0.0,3
7db7a5fb8f,455,0.0,4
2d8a3a262b,455,0.0,0
eaefc56247,455,3873.8952063523184,1
6ddd6a2ec1,455,24740.249485344575,2
46bec86213,455,40017.40172532105,3
66ced55b7d,455,48279.14175080875,4
7633c6bb70,455,52442.13361435154,0
62de954435,456,0.0,1
d7a53f942a,456,0.0,2
47729d4ee5,456,0.0,3
3f8a8f4715,456,1972.2816390549947,4
a66c03c236,456,6064.6054308401135,0
3794cd4d73,456,14210.706793451622,1
0401ae15d3,457,0.0,2
61df7e1f4d,457,0.0,3
729c382e20,457,2152.1640035290657,4
77c695369e,457,2813.8741299872563,0
9895f188e8,457,12315.517596314086,1
ab6dfe07be,457,21984.194686795414,2
ffce5bbb9a,457,26166.459660817567,3
800daf6ac1,457,38000.14949514753,4
098c5f3e75,457,64160.184785805315,0
df56e7aaad,458,0.0,1
37ba215c62,458,0.0,2
5717740aa6,458,0.0,3
4e47ff086f,458,0.0,4
dc0119712d,458,0.0,0
e099e54eee,458,17724.837270855798,1
8e48de3b3b,458,20011.913047740418,2
114d62da56,458,28177.28752083129,3
63d3cf63be,458,32211.791981178318,4
3320eb35e4,459,0.0,0
f507d4f122,459,0.0,1
15d079a8e8,459,36451.876286638566,2
cced2adf43,459,44090.4524066268,3
edf1e6ac00,460,0.0,4
1a28f06897,460,0.0,0
0bed5f2ace,460,12.848740319576512,1
f87154ea7b,460,14127.189981374375,2
fd1be18f7d,460,22793.66532692873,3
b9ebcbc115,460,44906.34741691991,4
8d839a365b,461,0.0,0
d5afcea9a2,461,3392.067444368199,1
e865014246,461,4477.786001372415,2
3734601c15,461,10992.097343397707,3
41cfd4b320,461,20069.732379178513,4
2b30313d2c,461,24431.87971767474,0
82c316179b,461,32153.972649740223,1
a4e8ba21d1,461,48542.54092736006,2
834861f1b6,461,51908.91089108911,3
7b9facc0aa,462,0.0,4
56974f6864,462,0.0,0
46bbe12b2c,462,9784.315753357514,1
3e8b5729dc,462,13054.320164689736,2
feadf0e85d,462,19613.602097833547,3
7504d73df8,462,38848.166356239584,4
47398efeb4,463,0.0,0
a4e90eef39,463,0.0,1
8f07ef8585,463,77.09244191745907,2
de39c2b892,463,63440.65532790903,3
39a5b5f33a,464,0.0,4
0cf7155eb6,464,0.0,0
1a1b0c1549,464,1098.5672973237918,1
cbbf379ef8,464,1914.4623076169003,2
44ac5b2526,464,2640.4161356729733,3
53de66df2a,464,8113.979511812568,4
65e01bd65f,464,39638.36388589354,0
670d9655d5,464,50996.65032839918,1
697fee88c5,464,55275.28085481816,2
93f7759d52,464,60626.78119792177,3
08bafa2eee,465,0.0,4
10ecfda568,465,0.0,0
e3349e2125,465,411.1596902264484,1
657f2c34f7,465,16947.48848152142,2
d7cf3bf4e9,465,52789.0496029801,3
7ec97427ca,466,0.0,4
d353a74b66,466,0.0,0
8bb7245636,466,0.0,1
fa9ad1caeb,466,0.0,2
594712691d,466,0.0,3
923249032c,466,6617.101264581904,4
fde2b51fb2,466,32301.733163415352,0
5378360450,466,36548.241839035385,1
fd998a993b,466,55345.948926575824,2
c0ffa90c4a,467,0.0,3
3525fcea1e,467,0.0,4
24cb80b5da,467,14422.711008724635,0
6138f82415,467,49898.08303107539,1
b448f0fae6,467,64513.52514459367,2
0ad0876244,468,0.0,3
1b5c4051d4,468,0.0,4
25fb3a895a,468,0.0,0
1a2d060823,468,0.0,1
fa08ffa6fb,468,0.0,2
fbf380831b,468,35918.65356337614,3
75efad62c1,468,65098.1428291344,4
22b0774178,469,0.0,0
2b77f82b42,469,0.0,1
9f3b8d0186,469,15559.824527007157,2
7d14f8cfe3,469,28575.59847073816,3
9bbb4c7c34,469,46319.70885207332,4
03049b14ca,470,0.0,0
bc5382bc71,470,0.0,1
65eca0ad70,470,0.0,2
c00c4b8814,470,22902.879619645133,3
bcd1e64c58,470,24637.45956278796,4
302ea1ac81,470,34408.9265758259,0
a72f220de9,470,45278.960886187626,1
495a2d3c7c,470,61044.36525830801,2
5fa536d1fd,470,65290.873933928044,3
ed60e1c64a,471,0.0,4
903206854b,471,2640.4161356729733,0
93f8f9e663,471,4734.760807763944,1
1d4e60eafa,471,13439.782374277032,2
36f9ab3ee0,471,53829.7975688658,3
89a74723fd,472,0.0,4
9747413253,472,0.0,0
25f532d7cc,472,10600.210763650623,1
2ee6e81e4b,472,37209.95196549358,2
13483cd62a,472,44642.94824036859,3
3fd616ef00,472,65464.33192824233,4
8555cb627a,473,19285.959219684344,0
b1f0e104f5,473,32899.19958827566,1
69013a70ab,473,48908.730026467994,2
624bd59549,474,0.0,3
881407fa84,474,0.0,4
e6674212ce,474,0.0,0
9382a047a8,474,8075.433290853838,1
82c340f4e5,474,52294.37310067641,2
331ec135dd,474,63247.924223115384,3
b5850af687,475,0.0,4
0d19f89dc9,475,0.0,0
04315b9a64,475,0.0,1
6ebb6826bd,475,2351.319478482502,2
0b73b427d1,475,26751.0773453583,3
13209940d7,475,32378.82560533281,4
8270908d6a,475,41173.788354082935,0
91bfe61493,475,45664.423095774924,1
fb14beb69f,475,64764.07558082541,2
b12a5a2b61,475,64776.92432114499,3
cb7cd324a5,476,0.0,4
80694aa70f,476,3449.8867758062934,0
778a92f420,476,7053.9584354475055,1
16cebad726,476,24939.40496029801,2
e9d39cddd7,476,38790.34702480149,3
127ef4105f,476,44251.061660621504,4
0a7e067255,477,0.0,0
eeca9d6a63,477,0.0,1
a91212b01e,477,0.0,2
aa1c0ba47b,477,16979.61033232036,3
b2c6b8cf57,477,25954.455445544554,4
3598c246d7,477,27226.48073718263,0
01b5362cce,477,57819.331438094305,1
6eeeda7f4a,477,65265.17645328889,2
07bb074759,478,0.0,3
0473e496e2,478,0.0,4
8f7b7b9980,478,3610.496029801,0
38673ade97,478,5807.630624448583,1
c387a012fc,478,23359.0099009901,2
0deadce8f1,478,23416.829232428194,3
aff87f7ba7,478,38012.99823546711,4
abd1e3e008,478,43101.09940201941,0
d2e44953e6,478,61763.8947162043,1
dc05ed2596,479,0.0,2
f6576d4cbe,479,7156.748358004117,3
6252a820da,479,57202.59190275463,4
8c8c2012e7,479,60401.92824232918,0
c1503fb0ec,480,0.0,1
e37a3da5b2,480,0.0,2
d0cd29a61b,480,0.0,3
a849a4e373,480,15707.585040682286,4
c1431cfade,480,38334.21674345653,0
04cd9599a3,480,41662.04048622684,1
86365721e2,480,45548.784432898734,2
060f14fcee,480,56598.70110773454,3
a701844e9a,480,58750.8651112636,4
da689f1bca,480,59380.45338692285,0
8650153427,481,0.0,1
a554d2d4a3,481,0.0,2
d059fcb2fd,481,0.0,3
cb974e60ca,481,1162.8109989216744,4
bf72590547,481,6552.857562984022,0
3862950849,481,13638.937849230468,1
da0f021c5b,481,13658.210959709832,2
44edd661a0,481,38828.89324576022,3
c092a99d23,481,41372.94382903637,4
9ad32f3c66,481,46499.5912165474,0
c2e9f328e3,481,61969.47456131752,1
23e5717c0f,481,64815.470542103714,2
d629a56d3c,482,0.0,3
5fd8ed2395,482,0.0,4
1463aee5b3,482,0.0,0
0497f2d447,482,642.4370159788256,1
36aa21019e,482,51716.17978629546,2
5d0a9c5b0e,482,65419.36133712381,3
ede36de5cc,483,0.0,4
6ac91c75fc,483,2229.256445446525,0
c23d957c59,483,15694.736300362709,1
d453812357,483,21990.6190569552,2
e2421eee13,483,25613.96382707578,3
b112d9993c,483,44051.90618566807,4
a4442fef48,483,44231.78855014214,0
6fc88fcbed,483,62933.13008528575,1
dfe230b677,483,64590.61758651113,2
ccd6841e90,484,0.0,3
0aea45ba8f,484,0.0,4
401b591c07,484,0.0,0
c98504a8ab,484,57.8193314380943,1
5c33b65396,484,379.0378394275071,2
23e1bb3ee8,484,1117.8404078031565,3
104ce199d8,484,4259.357415939614,4
774ee8afcf,484,8724.294676992451,0
ec649a86b2,484,31190.317125771984,1
92c25915f1,484,59913.676110185275,2
4743e3bf8d,484,63100.163709440254,3
9086ac3a68,485,4766.882658562886,4
63bed65d65,485,16054.501029310852,0
6f78817a2d,485,33650.850896970886,1
7524d9b7bf,485,37730.325948436424,2
a1e3e1af04,486,0.0,3
72e05a5a33,486,59142.751691010686,4
cf7abfc8bb,487,0.0,0
a7bc02b7d4,487,4888.945691598863,1
1a0996a817,487,9604.433388883443,2
d90473fc86,487,46454.62062542888,3
930dcd571a,487,61044.36525830801,4
da082ec985,487,65522.151259680424,0
8612ca9286,488,0.0,1
c5caa57f2f,488,0.0,2
90a57bacf0,488,0.0,3
ccdd1c542f,488,44.970591118517795,4
e89272a29b,488,57703.692775218115,0
62df3565cd,488,58667.34829918636,1
246d86ba32,488,64744.80247034605,2
d73e3ccdec,489,0.0,3
7d0b2f2046,489,327.64287814920107,4
5d07e84138,489,6578.555043623174,0
930183efe5,489,38822.46887560043,1
a3079aded1,489,40833.29673561415,2
27c035c5ae,489,45195.44407411038,3
d768234bb5,489,60588.234976963045,4
109bccf6c6,490,0.0,0
63532a858b,490,0.0,1
dea0a56bab,490,0.0,2
90f37a2a28,490,0.0,3
a0729c7a02,490,9167.57621801784,4
2b76b47947,490,31061.829722576218,0
34bd0facd2,490,33368.1786099402,1
066e0ce4c3,490,51163.68395255367,2
9fff0319cd,490,65091.71845897461,3
24b40af38f,491,0.0,4
d175b3b3cc,491,20718.593765317124,0
45f292bb41,491,29185.91363591805,1
baac3469ae,491,29847.62376237624,2
06a361fc57,491,41829.074110381334,3
7e7276d088,491,48259.868640329376,4
3406ef6042,491,53450.75972943829,0
543f5887a2,491,65470.75629840212,1
ab72556c51,492,0.0,2
18c4cdefec,492,0.0,3
7d5c34a95a,492,4818.277619841192,4
a970e82aac,492,31119.649054014313,0
e98557c9f3,492,31774.934810312716,1
90990cd2ba,492,35796.59053034016,2
9f0ebbd210,492,44328.15410253897,3
217eeca27e,493,0.0,4
5990041346,493,0.0,0
db840e1e22,493,13124.988236447407,1
d62ad254c6,493,40332.19586315067,2
4f105993c5,493,45677.2718360945,3
6c557220d3,494,0.0,4
d99612d949,494,0.0,0
9917602913,494,0.0,1
ee7ff3b2fe,494,8788.538378590334,2
01c033e116,494,10092.68552102735,3
31d35c7c1d,494,13908.761395941574,4
76d080ed6f,494,24110.661209685324,0
15d76f1672,494,33740.792079207924,1
54629440c9,495,0.0,2
07cbc65347,495,0.0,3
761eaf3fa4,495,11037.067934516224,4
1268fbf8c2,495,22883.60650916577,0
1495558064,495,43210.31369473581,1
99bf605daa,495,54440.11273404568,2
20b26a6ea7,496,0.0,3
503aba826b,496,0.0,4
7af84fef71,496,8223.193804528968,0
1739b1634d,496,25183.531026369965,1
fee35c9fa9,496,39567.69581413587,2
651b2c01bc,496,61763.8947162043,3
81491224d7,497,0.0,4
b57e98a275,497,944.3824134888737,0
146ec37657,497,17358.648171747867,1
02adf272e9,497,26879.564748554065,2
f3220c3590,497,33644.4265268111,3
760ca73d1f,497,60421.20135280855,4
3507f73405,498,0.0,0
980570ed7e,498,0.0,1
7aa7e1b355,498,16234.383393784923,2
5446a64ba5,498,21740.068620723458,3
e27400528c,498,25273.472208607,4
c4b05c2eaa,498,51664.78482501715,0
efc705478f,498,52622.015978825606,1
38178b0ded,499,6.424370159788256,2
75d0e44b1c,499,1972.2816390549947,3
2fb152d905,499,12906.559651014606,4
1c41821d13,499,35725.92245858249,0
eeecc7ab39,499,57748.66336633663,1
d8fca64ebf,499,64577.76884619155,2
4e89a919ed,500,0.0,3
92895cb54f,500,30342.300264679932,4
e3e1afe993,500,33310.35927850211,0
68b593f903,500,35276.216547397315,1
99d7f0c538,500,38597.61592000784,2
7f9f13c0d0,500,57427.44485834722,3
4e6855dbae,500,59412.575237721794,4
4f62a5bb14,500,63819.69316733653,0
ca82310ee1,500,64391.46211155769,1
d1857e0577,500,64847.592392902654,2
1a4278325d,501,0.0,3
32599d97bb,501,0.0,4
b966734278,501,109.21429271640035,0
3a58606814,501,24303.392314478973,1
537f18bd97,501,30952.61542985982,2
05c7033694,502,0.0,3
a7a87180a3,502,0.0,4
4ee4b3485e,502,0.0,0
2af3c055b2,502,7233.840799921576,1
7e5cdca0b7,502,12771.647877659054,2
ebcd41b5f1,502,17962.538966767963,3
b4b225aaa8,502,41700.58670718557,4
84e305da04,502,51105.86462111558,0
f5c25276d2,503,51.39496127830605,1
ccfb270edb,503,2120.0421527301246,2
5b435fad9d,503,2184.285854328007,3
a05da102a2,503,7593.605528869719,4
c202c25557,503,18155.270071561612,0
fd949b5ab7,503,19311.656700323496,1
69cddf572c,503,36856.61160670523,2
6994342067,503,63498.47465934712,3
a65aa82e0a,504,0.0,4
836eedd4a7,504,0.0,0
4210e9e5d3,504,0.0,1
debe560cfb,504,950.8067836486618,2
08c2070b20,504,8608.656014116263,3
42b9ff31aa,504,18752.73649642192,4
d69556b746,505,0.0,0
cc70a60681,505,7220.992059602,1
df47f2e681,505,8178.22321341045,2
e23a93a95e,505,48484.72159592197,3
e335542c17,505,55802.07920792079,4
42c563d895,505,64166.6091559651,0
e060d5ca41,506,0.0,1
a32a4a2256,506,43627.897755122045,2
9bf8f84094,506,43936.26752279188,3
b6604d4bd6,506,49165.70483285953,4
e6ac2a35cd,506,63286.47044407411,0
a8ebba8c1e,507,0.0,1
9874f75819,507,10490.996470934222,2
a3bea8f266,507,29918.29183413391,3
306e6e7743,508,9096.90814626017,4
66cfa202e5,508,50110.0872463484,0
571b14e631,509,0.0,1
23bbdfd154,509,0.0,2
d465b396f2,509,1111.4160376433683,3
ad16edc8be,509,2993.7564944613273,4
86f2fd7025,509,20615.803842760513,0
e37b8208fa,509,23911.50573473189,1
455c8febce,509,61391.281246936574,2
62715133c5,509,64121.63856484658,3
489a8fd021,510,0.0,4
d885813aa8,510,0.0,0
a32b0d0cd7,510,22896.455249485345,1
06d3201dd0,510,29802.65317125772,2
f3ee165cd0,510,36381.20821488089,3
e63196d890,511,0.0,4
fa50e86a72,511,0.0,0
c901f669f8,511,3687.588471718459,1
b202b6b3d4,511,12232.00078423684,2
2a49169951,511,15033.02617390452,3
d7f7a9f48a,511,31338.077639447114,4
1379940546,511,42323.75061268503,0
5a81181e41,512,0.0,1
77608c7770,512,0.0,2
499560e566,512,0.0,3
22e7cc183f,512,3051.5758258994215,4
28d42de29f,512,6218.790314675032,0
abe74273c8,512,8814.235859229488,1
f2e9faa785,512,36606.061170473484,2
7469baeb8d,512,50444.154494657385,3
f62410bce9,512,52756.92775218116,4
ec5db065d9,512,53155.238702088034,0
6cb11aa807,512,60832.361043034995,1
1017084680,512,62091.5375943535,2
b0a7056a04,512,64873.28987354181,3
fbc9a1149e,513,0.0,4
f122ead5f2,513,4362.1473384962255,0
bd20d18369,513,16311.475835702382,1
89af21b6ee,513,34845.7837466915,2
a50ac7d1e2,513,38347.0654837761,3
2101c21f75,513,47193.42319380453,4
a27e64c2f7,514,0.0,0
a317a82463,514,0.0,1
f328eccbf3,514,3237.882560533281,2
b70f0ab0c2,514,14461.257229683364,3
1ee82dabee,514,17172.34143711401,4
c137712b61,514,19144.623076169002,0
069035a9b5,514,27958.85893539849,1
ab7d09443f,514,32725.741593961375,2
4f5df40ab2,514,48015.74257425743,3
ebacf0e713,515,0.0,4
5948185d4d,515,0.0,0
11bfb46a23,515,0.0,1
58edb9b58c,515,0.0,2
0e63d9a8b4,515,867.2899715714145,3
69ee613976,515,1580.395059307911,4
045c5516a2,515,19478.690324477993,0
aeb36c1964,515,27676.186648367806,1
8e280f2c87,515,44180.39358886384,2
0d3b5ec2a8,516,0.0,3
b9fd9429e3,516,21245.392118419764,4
9e64fc57aa,516,22382.505636702284,0
99aefa9443,516,22819.362807567886,1
4c7f2b2c18,516,33323.208018821686,2
6d17d3be2d,516,40049.52357611999,3
c8adc706f5,516,44874.22556612097,4
48d34846d7,516,52686.259680423485,0
321f21e02f,516,53161.66307224782,1
1937cfedc5,517,0.0,2
9ecc1f5457,517,0.0,3
d25a2d736a,517,41103.12028232526,4
6b2f7ba83d,518,0.0,0
cf11876547,518,0.0,1
73a4c6a4bb,518,2839.571610626409,2
d19827b32b,518,15964.559847073817,3
29b5ee6cf5,518,43242.435545534754,4
de7202d286,518,55153.21782178218,0
8f16b2685d,519,54510.780805803355,1
ad6e3961d4,519,56791.43221252818,2
8919be1266,519,65477.18066856191,3
d6987190ea,520,0.0,4
e5a22d144d,520,0.0,0
4279e747a0,520,0.0,1
e4159ed1de,520,327.64287814920107,2
ceef85bdc0,520,3038.727085579845,3
8063c65b57,520,6160.970983236937,4
a6c2605919,520,22215.47201254779,0
18d013fced,520,45670.84746593471,1
8bc707feee,520,45831.45671992942,2
2903f6a1db,520,48748.12077247329,3
8ab2399b4a,521,0.0,4
68d00224e0,521,0.0,0
8e84b940e3,521,0.0,1
0adb490de5,521,289.09665719047155,2
f20521b7f5,521,25903.060484266247,3
9b656c339a,522,0.0,4
45a1f78171,522,0.0,0
1af44a9db0,522,23005.669542201744,1
4161f35a4f,522,35012.817370845994,2
d2ea97ca4e,522,45548.784432898734,3
59944f0f92,522,50669.00745024998,4
1cb4733828,522,54273.07910989119,0
0589f557d7,523,668.1344966179786,1
ea6f13458b,523,9039.088814822077,2
e437c3912d,523,38462.704146652286,3
7e92ab6fe8,524,0.0,4
b7c1e2a377,524,109.21429271640035,0
008a50a2ec,524,282.67228703068326,1
231fc4e8e5,524,1361.9664738751103,2
8c4ac14f53,524,22999.245172041956,3
95af8ca744,524,24136.35869032448,4
d47c78058a,524,29160.216155278893,0
397f00cf61,524,65008.20164689736,1
a78e36d77b,525,0.0,2
e0d98e6fde,525,0.0,3
db75c6831e,525,276.247916870895,4
1ac058f0a4,525,443.2815410253897,0
548887f17d,525,10446.025879815705,1
cb677fab7a,525,22568.812371336142,2
d991b7a689,525,52487.10420547005,3
94b4f44698,526,468.9790216645427,4
cba568b15f,526,5640.5970002940885,0
10a1a5b78f,526,7728.517302225272,1
29ea4f92c3,526,9501.64346632683,2
4ed12ec89a,526,46101.280266640526,3
775bc235d0,526,63363.56288599157,4
1ad2135efa,527,0.0,0
bbf6b192be,527,0.0,1
83558aa4b8,527,11570.290657778649,2
30cb1002fb,527,19485.11469463778,3
26281da345,527,25151.40917557102,4
2424f4afc7,527,38282.82178217822,0
b8a9602e21,527,44771.43564356436,1
8d3ee9356b,528,0.0,2
65e2650a80,528,0.0,3
96d917e53d,528,0.0,4
df3a1c2d7b,528,13092.866385648465,0
d6cba9f9de,528,27669.762278208018,1
17c5d2464c,528,37878.086462111554,2
1b8d100712,528,64635.588177629645,3
e3e92cc747,529,0.0,4
930cbb8ccb,529,0.0,0
1439570aec,529,0.0,1
a3de137406,529,27477.031173414372,2
8d89d465fc,529,46236.19203999608,3
b221ece24b,529,50932.4066268013,4
c352f6069b,530,0.0,0
4a11c0f4ad,530,0.0,1
75d70e2411,530,0.0,2
977f897477,530,2640.4161356729733,3
47aba1e35c,530,17525.68179590236,4
130229ec15,530,25954.455445544554,0
c9a2990f76,530,27823.947162042936,1
36f332bd11,530,40094.4941672385,2
6e86fed535,530,45600.179394177045,3
d26e890704,530,52185.158807960004,4
eb4efc4c39,531,0.0,0
00a3af90ab,531,154.18488383491814,1
56ac0f17be,531,14017.975688657974,2
d45b4f3b85,531,21662.976178806,3
4a5595076f,531,25421.23272228213,4
d8b1bbbfdf,531,35860.834231938046,0
39cd06da7d,531,49962.32673267327,1
0ee8a744eb,531,54028.95304381923,2
9722dedee7,532,0.0,3
0ae08cc1b2,532,0.0,4
1804b11f9a,532,0.0,0
c7c3a8a806,532,5120.22301735124,1
ea2f1fa62f,532,26050.820997941377,2
1dbc694c5d,532,47148.45260268601,3
b76760a4a1,532,61828.138417802176,4
3da64841d8,532,64410.73522203705,0
f362d474b7,533,0.0,1
e5df7166bc,533,1188.5084795608275,2
2c707479f9,533,2004.403489853936,3
885c2a90f5,533,27168.661405744533,4
bf294b9661,533,33284.66179786295,0
2fe186a2c6,533,38552.645328889324,1
ad6fe18943,534,6135.2735025977845,2
17dd87aefa,534,58442.495343593764,3
72c2499de9,535,0.0,4
fe9e558605,535,0.0,0
a88dd59036,535,0.0,1
802df9bb5e,535,10246.870404862268,2
ba6970504c,535,22857.909028526614,3
7aef9898fa,535,38289.246152338004,4
d66bb0c151,536,0.0,0
f959f79b64,536,0.0,1
b6bbd06618,536,9039.088814822077,2
1f805e4733,536,32494.464268208998,3
a6a3383416,537,6790.559258896186,4
84e540208f,537,11223.374669150084,0
9ca84742ef,537,22209.047642388003,1
3bf70b71cd,537,42709.212822272326,2
0e53e6294a,537,56078.327124791685,3
4d04dcd959,537,61037.94088814822,4
3c2f5ba174,537,64205.15537692383,0
2fbde8630d,538,0.0,1
6c0a545d06,538,301.94539751004805,2
9678fb935e,538,38995.926869914714,3
6b2f79f6ff,539,5107.374277031664,4
418a13df5c,539,9296.063621213607,0
6fe4017680,539,32912.048328595236,1
8adaa82868,539,37242.07381629252,2
1037da2ff7,539,48863.75943534948,3
fdd73141d6,539,54645.69257915891,4
37e16a5404,539,65085.29408881482,0
1d0a131f99,540,0.0,1
5970137a1e,540,603.8907950200961,2
0f19680b4d,540,39413.51093030095,3
c4ed7cdb1c,540,41135.2421331242,4
af6fe9a9c8,540,41674.88922654642,0
8d4ba8fd28,540,59708.096265072054,1
eabe9337a9,540,62001.59641211646,2
f3fb95295e,541,0.0,3
387aa87ae2,541,0.0,4
8c9a0ea088,541,11396.832663464365,0
114daa1bed,541,23802.29144201549,1
23cdfc53fe,541,26461.980688167827,2
2f493f72ff,541,29442.888442309577,3
e7c54b5f4e,541,39689.75884717185,4
e86361f5d1,541,53585.67150279384,0
0e16439e05,541,64686.98313890795,1
f6c49acac0,542,0.0,2
a4d621da2d,542,0.0,3
363a171d90,542,0.0,4
59dabe134f,542,0.0,0
f7ff576dc4,542,7201.718949122635,1
aa21ba676c,542,10401.055288697187,2
3358462c1b,542,28794.027056170962,3
3ed6168b22,542,36471.14939711793,4
324eb2ec65,542,60459.74757376728,0
1414606ab4,542,64629.16380746986,1
17c6355815,543,0.0,2
5e09ef27a6,543,53598.52024311342,3
f8921580bb,543,56952.04146652289,4
30bb4cd749,544,0.0,0
6a29fbd74b,544,0.0,1
c8d70d9c3d,544,1908.037937457112,2
4d9fa2d97f,544,14191.433682972258,3
36ad52a2e8,544,36888.73345750417,4
70c8e14243,544,38970.22938927556,0
9790f7880b,544,44051.90618566807,1
d3d19422ca,544,64622.73943731007,2
518ee8cf52,545,2614.71865503382,3
2bf5343f03,545,6790.559258896186,4
211dca3b80,545,29410.766591510637,0
17a8b7e7f3,545,34620.930791098916,1
12e859e91d,545,63967.45368101166,2
b7ec14f5e4,546,13908.761395941574,3
c80f09bee6,546,30991.161650818547,4
49fe2ee7ba,546,34151.95176943437,0
a4932322ce,546,41617.069895108325,1
cadfbf8011,546,65419.36133712381,2
a8d50a4a97,547,0.0,3
21e1d6e38d,547,0.0,4
62a8f89a19,547,0.0,0
55a49950a0,547,10278.99225566121,1
89dfb7ba1d,547,39323.569748063914,2
ab18a0a7fa,547,53206.63366336634,3
0f9beb1453,547,60594.65934712283,4
04f7a73f2b,548,0.0,0
711c478c93,548,0.0,1
728890d8f8,548,2274.2270365650425,2
76761b2a41,548,31286.682678168807,3
c7408f1d38,548,34415.35094598569,4
1b61e02423,548,36625.33428095285,0
e11123ab8b,548,36715.275463189886,1
ac03463615,548,37319.16625820998,2
23b7bf14c5,548,43627.897755122045,3
3d99801810,548,47399.003038917755,4
cbed0283ff,548,48690.30144103519,0
e0b778dacd,548,62945.978825605336,1
49f22705ea,549,0.0,2
0061281eea,549,35379.00646995393,3
a1e32a6815,549,50591.915008332515,4
ceb69201df,549,64430.00833251642,0
59b1bac5d5,550,0.0,1
356fa48ac4,550,0.0,2
91a0ac314c,550,0.0,3
6153c227de,550,18071.753259484365,4
bb455284f1,550,39869.64121164592,0
f0e99e9761,550,46634.502989902954,1
9a4864ff06,551,0.0,2
99c726d528,551,0.0,3
8c99d8c85f,551,0.0,4
481ed855f2,551,5055.979315753358,0
40aaac97b1,551,13536.147926673855,1
3822f73c1c,551,16716.21115576904,2
7d963e0f5d,551,30297.329673561417,3
6c8ad32f36,551,51876.78904029017,4
60bbd166a4,552,0.0,0
26382e2d1f,552,2338.470738162925,1
3df62de11d,552,19999.064307420842,2
f641699848,552,20114.70297029703,3
b51c130238,552,33432.42231153808,4
871be86f43,552,60440.474463287916,0
d145884178,552,63620.5376923831,1
638e7a825e,552,65361.54200568572,2
894d0e63f5,553,0.0,3
18449e54f8,553,0.0,4
34831dcd0c,553,0.0,0
9494906f54,553,24508.9721595922,1
fb5adc8df0,553,45066.95667091462,2
495e5d8dc0,553,64211.57974708362,3
6d93c0a95e,554,0.0,4
71d10659ad,554,0.0,0
6d8a8e2e6d,554,9013.391334182923,1
d9e45a7fab,554,10304.689736300363,2
5081bad441,554,21335.3333006568,3
57293a65d5,554,47951.49887265954,4
f425a67987,554,62611.91157729634,0
3c1ed5cc1f,555,0.0,1
2ffe02e882,555,0.0,2
ac412e6d55,555,15951.71110675424,3
abbfb56731,555,16138.017841388099,4
46b424e067,555,16690.51367512989,0
af7e9d7648,555,20121.127340456816,1
934cd14205,555,25035.770512694835,2
68a2df3195,555,29057.426232722282,3
c66a9ea31d,555,65406.512596804234,4
76ba896225,556,0.0,0
3c66e5ab54,556,0.0,1
082d2910a8,556,533.2227232624252,2
7277ef5fef,556,5685.567591412607,3
114397189f,556,9938.500637192432,4
c230cf2a94,556,19330.929810802863,0
c673bebe29,556,59367.60464660327,1
def16cd3d7,557,0.0,2
24d67576d0,557,0.0,3
a3ff13b1e1,557,0.0,4
7e737a6cc6,557,5910.420547005196,0
84b5568c2a,557,10606.63513381041,1
9667824566,557,17641.32045877855,2
ddd3099877,557,38045.120086266055,3
4b9b8c2e44,557,59656.70130379374,4
e2063ce131,558,0.0,0
5306b708be,558,0.0,1
16b2119ffa,558,141.33614351534163,2
415eb5b72c,558,1477.605136751299,3
95a60e2f42,558,2801.0253896676795,4
9dcb043fa9,558,24374.060386236644,0
8c477d6abf,558,41225.18331536124,1
c98dfd50ba,558,55802.07920792079,2
9d354bc9e7,559,0.0,3
053a6f6704,559,0.0,4
669cb42011,559,2614.71865503382,0
1cc428e57e,559,8210.34506420939,1
